ID,dokumen,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,label
52,finance,0.0984699701829179,-0.03209603506700733,-0.04501685708530423,-0.035887623726824955,-0.028216127375421833,-0.10611095981686613,0.06679954082627694,-0.018276866053856703,0.07575529854154486,-0.01649949185338608,0.06097106375663018,-0.0754067722998622,-0.03127325913166854,-0.09993135860718784,0.009561150965331663,-0.08517789415137389,0.039047090231482,0.12286271969131612,0.005297910001137149,0.18693946245130744,0.08959065636908137,-0.022735492277226238,0.04099330054614924,0.022844976088639096,-0.047618501254434155,0.07302141590975614,0.06364192037802012,-0.01005626101450024,0.04720168045543065,-0.019506103036727583,-0.03247080598917497,-0.035183464286259875,-0.03497272915982071,-0.2544611035100155,0.029223926618620354,0.13577360400606045,0.056250427692527256,0.02252223396574651,0.08190700274391083,-0.02006006543609149,0.07828887835712345,-0.14019367090638848,0.10658468989837062,0.05102932888681547,-0.015163683584968137,-0.04564746212955292,-0.05208437194384599,-0.03285111231917018,-0.0783778050715098,0.06405457250916964,1
53,finance,0.12400770720876363,0.0065561353581691266,-0.0025854700514440455,-0.16528018749306303,-0.06391009370417929,0.04013448744967783,0.02039955075523966,-0.093044470224868,-0.07069763627009522,-0.014472296801947837,-0.00859130824956644,-0.11171292286390269,-0.02422606135517025,-0.1663742362455902,-0.042248973357974895,-0.1587993638472358,0.03438826074619018,-0.07392590702295547,-0.07256859697769401,0.0720766216861292,-0.06166976390378472,-0.002406141585512614,0.01249008178181565,-0.04094833138510171,-0.07215053827939788,-0.09171324290345233,-0.14704357757092668,-0.040462920852522434,-0.0713071078778376,0.0020894989484540427,-0.0059378584832367794,0.06418949192469516,-0.03782945908650847,0.039405514500976416,0.13455657162263038,-0.0166363603197317,-0.06195164548989781,0.06583357885762166,0.0966229400387774,-0.030602340418137836,-0.07888870352754877,-0.0024454787237799657,-0.1391557687842263,0.003608690174949222,0.033512143307411535,0.039966746504216485,0.03956647204015754,0.004183686345007945,0.07805565899643162,-0.11471797027477543,1
54,finance,0.12003176937833042,-0.05546878350665006,0.03335505332894529,-0.0904367217304265,0.08297023292503286,-0.19147795396606798,0.24063421506289945,-0.003192331792744575,0.24532579506833813,-0.16999692855224433,0.07038752537576713,-0.2690042194686637,0.03615505680327483,-0.04683905810770012,0.13051610072365394,0.05188333977229457,0.31285601325167894,-0.07413980573273803,-0.02041105088293397,-0.12381437413611812,-0.06947914175166953,0.19096276553229014,0.09215402170295131,0.01305506928527981,0.0824600298518752,-0.11864879881923221,-0.05157861902125741,-0.07844822895121223,-0.16773692320752787,0.06426808156727969,-0.05236387648211833,-0.08250344972563924,0.00017803819751691693,0.022426548330871952,0.023410193353927286,-0.0026323316533677014,-0.03477714398162664,0.06268739968227094,-0.03390879366727608,-0.11580732489661169,-0.06719322339982163,4.755990381422551e-06,-0.02699986677657597,0.03450966365133613,-0.0616959125812767,0.053885646916479235,0.04528458450282117,0.04122396473682151,0.029226772360928334,0.047167582805984175,1
55,finance,0.061473973606726344,-0.015542643307017307,0.0049685144438652885,-0.0887442060038274,-0.018566659363504167,0.0389267714570343,-0.012149771853663094,-0.024675774751957463,-0.03637716603749197,-0.10309047810236513,-0.004266776732190023,0.2808204244399392,-0.09668062752587775,0.06909074882188636,-0.10979503750833415,-0.3393784008575119,-0.1127474093739737,0.3288259900953658,-0.023589836398238764,-0.328950087772217,-0.031285591083983315,0.3562177548402165,0.00596784287450717,0.19429602183434516,0.07862361169114084,-0.05898416097949634,0.02480507982550942,0.048358352740806576,-0.005954552860044743,-0.09387618816587696,0.08728014890612083,-0.017058524172544817,0.007204110309937441,0.024297555632170346,0.03652852522434088,0.06103910277551511,-0.013406464669017645,0.07484938011845617,0.07168298592894165,-0.06341569156495437,-0.013122590661393863,-0.09092595711186352,0.0010218899821864797,0.0045754725361495455,0.0011090802784275977,0.028053358851207636,-0.008121177742446643,-0.015160903714315105,-0.006698844943969151,-0.02081783099674237,1
56,finance,0.044106000142696666,-0.09259739270904054,0.09951268578413543,-0.0825674897219053,0.05947380703791458,-0.05403938787643769,0.14965355200065847,0.05602815544109739,0.173571957909671,0.04521013125635539,-0.038690558161843386,-0.05696018568129445,-0.0057814684114974035,0.03979356648284318,0.012822446320866224,0.11972037417857502,-0.02768983366044177,-0.009167061389763368,0.0386370125580626,-0.03630953081797209,0.06717833849069538,0.035998372705391926,-0.15252110013168516,0.1383288294451567,-0.08279970039815453,0.0025985658301851027,0.15162984939267932,0.021204392733065437,0.006066078425844399,-0.09838473557206456,0.06009471446008956,0.03639190065677604,0.017897354578073874,0.10010084625637587,0.07031499496895174,-0.09615048234568277,0.05845129286257864,0.0036280171251146607,-0.09569890399227644,0.2038937347464707,0.027833354341726,0.009989379584704692,-0.18097709990019387,-0.20971457738197752,0.0009615760004555354,0.10067486709684546,0.124733821471691,0.050961593244433064,0.2516117214527771,-0.04198499129718827,1
57,finance,0.05196907581279371,-0.11645501418069859,0.08193095034797666,-0.15927264747296455,0.11791115625410674,-0.07289715481568546,0.3422387217514573,0.10184554492732645,0.23356457729879526,0.2426584141766464,-0.10329447795564924,-0.06280913565872037,0.009141635366124765,0.025640897425615244,0.0014118290075042805,0.14301152334022213,-0.04876335225708426,0.03710990088780103,0.15162668902393645,-0.025249088972948627,-0.07223296185971578,0.03868085549493524,-0.11510314084907206,0.2630763462365279,-0.11950251646752987,0.055297166618191236,0.05496073141225698,0.022994388480859638,0.039773813350334426,-0.14463674846497968,0.1152910817395757,-0.015726314054083288,0.02796020563798675,0.2006690722155499,0.11776816830161975,0.04489356974719417,0.05919775114631228,-0.02642637796937841,0.01980466412677559,0.0788762137956063,0.03581544971778931,0.03966693344370137,-0.11904759569124732,-0.048976746258069664,0.08050440614147628,0.054445741264095966,0.035787878243815296,-0.06632836631935592,-0.11058992227882099,0.026058695971639862,1
58,finance,0.05465754610081988,-0.009164695752983615,0.037811981824612484,-0.10873599384464445,0.024624543173400328,0.0948129835663896,0.01906561865201975,-0.017735109078372415,0.011736525787921653,-0.06851746746790531,-0.02433731988798895,0.09147759206691641,0.0332319430777129,-0.090145573566995,-0.012844835797395303,0.044382814262436274,-0.05998971918742716,-0.038647640361627204,-0.006661941558907472,-0.06828972606717534,0.02386438212716071,0.05658897850043482,-0.06621992744755086,-0.09614857574458328,-0.13758839387391816,-0.19520049616564344,-0.06365545791216766,0.04098960101450016,0.03615787352766134,0.07371224317781977,-0.09505460931194033,0.07464423735635355,-0.23089202462349526,-0.04456770764454675,0.1469910006817487,-0.009784517292986648,-0.05539548797444538,-0.0007769039724483074,0.12772889334920579,0.19702693316625142,-0.28216339041303784,0.1075886290185992,-0.11474528270006774,0.02813251138727428,-0.030754303914585873,-0.04153870276348217,-0.01754129597528946,0.15798742400114144,-0.03436141860139242,0.0037286134510543917,1
59,finance,0.08908713420431084,-0.10746191304414394,0.06520828489860962,-0.11137415897118859,0.08050080621606646,-0.08829647994331101,0.20404608990158205,0.04729383845249476,0.16175162391985495,-0.18366737564971863,-0.014307413566437291,-0.12904684180172776,-0.015766810631666642,-0.03272050553017287,0.12131160918045848,0.17089721183960474,0.25186596147533846,-0.02419721671951377,-0.0377866162376509,-0.16138516827039912,-0.054049642524819634,0.06398028566908211,0.04215108226853494,-0.006538362890116346,0.029572629759242984,-0.006047965212688399,-0.08910927214514966,-0.12651404514221304,-0.05841522009437638,0.028047007125590866,-0.016429378015720544,-0.020834366208347537,0.030503711777983562,0.07614658289749654,-0.02945243873481653,-0.05210741114383561,-0.1647236432679421,0.22635453178968323,0.03785777986939342,-0.035507883725029554,0.04366293809911956,-0.052671773800282956,-0.003296844743070557,0.04580981473826226,0.020893668107548672,0.006173655229711105,0.058012057162869016,-0.10542572227627207,0.009447753633261353,0.01006761736531872,1
60,finance,0.16097190102918843,-0.10217500192251446,0.0719970295695987,-0.21599145096034578,0.032428792238464677,-0.08851322614951738,0.36230323848185,0.03546388736213655,0.24124555421140845,0.2695471103904861,-0.13206674420887735,-0.13366813904774955,-0.10735931098875585,-0.12308911683340659,-0.013680505682762642,-0.0499906101470931,0.0373282347140481,-0.0035826018495029683,0.08522862359302455,0.0018746748717611117,-0.02059372627165083,-0.009326635617721438,-0.03035411068233394,0.08668377620919031,-0.024020710552821532,-0.013678955526270355,-0.0013123333648819065,-0.008190528065690256,-0.02128116888964408,-0.09825099929705287,-0.038938376374115305,-0.0065870890882230755,0.014027316999094042,-0.03755901005195105,0.01093930594390528,0.043566936379222335,-0.06766471379432468,-0.012811429881431717,0.021156638595630894,-0.08256724834494722,0.04016204081866133,-0.03217996469905045,0.005281588246472845,0.016565508215666297,0.025418933545373085,-0.02584424040866012,-0.02701389044923301,-0.005275187430644293,-0.054240356899103614,0.038106148612777925,1
61,finance,0.012487480378526462,-0.0502338443576819,0.034900503088650475,-0.10534375116912309,0.04161927461607089,0.028673798900504442,0.12845588125989058,0.045556649859744044,0.0058782152520590845,-0.19677690846961587,0.10938233575875196,0.2765256754252814,-0.050977998362391315,0.04052678261083278,-0.007839198930588617,-0.09680773945496952,0.041135158181042575,-0.11964932403011806,0.039111369709718166,0.14835848451692704,0.015166436754044834,-0.1180840325472691,-0.07193805049855595,0.08992276253711211,-0.020759269597194485,0.1467357858278699,0.297376389683735,0.05539229905438432,-0.003608340398430363,0.10901772443051681,0.005439669576267171,-0.05676401516476729,0.1652374010959705,-0.016428812419206174,-0.05710817436517607,0.004091124624512908,-0.01937451225482102,0.03155558112993877,0.08674484667431967,-0.03021790144367715,-0.04284316317730656,0.14243703455858736,0.0944419335478665,-0.030160214192107182,-0.12057398252595017,-0.02037096563357201,-0.06782901751576277,-0.04084975393101773,0.11275249129839959,-0.1351988921905214,1
62,finance,0.07444272428022834,-0.06472589547309451,0.045693613138181904,-0.04030189954893471,0.04631928646514673,0.03684145082583736,0.08184798325689459,0.0030019648358811783,0.016980567964571282,-0.07368220266518709,0.021776492815221614,0.06250939841637917,0.1276976748059411,-0.027461520486213944,0.0055261120827768805,0.053169564194661394,-0.06235364824972838,-0.0122927131065596,-0.018125814321734185,0.008309898336775572,0.051039332389987785,0.059524987231933446,-0.023030020641130026,-0.07595904520077922,-0.14102931362870527,-0.09601300302546066,-0.09908157162214253,-0.08885183662571487,0.18092331699567193,0.07949231817606975,-0.03394504722799196,-0.07224679215609281,-0.09990246361845989,0.05356551910344712,0.02381692550474768,-0.09071056908210715,0.31647955003231887,0.19781143658542932,0.06490524215284962,0.06194995493105189,-0.28626834201410856,-0.10805561118899196,0.10735357480205154,0.06927259678798668,0.04230360479053081,0.25526182492217175,0.07039636497422869,-0.24991932036119685,0.10582212278072574,0.038688256959488174,1
63,finance,0.10343834194898556,-0.0320941704539311,-0.008138633931332082,-0.04881403968533711,-0.04502624508134329,-0.002894729582544969,0.0066043698835786075,-0.04850516063254807,-0.0847208938087095,-0.08907369651183852,0.014737826496219748,0.19008680927818572,0.0008828672113088242,-0.03732905427116949,-0.05331218198904701,-0.17317627778770103,-0.09808943026853524,0.2142791560841428,0.00037068511428739795,-0.12338189679994489,0.03169102976728611,0.15485076864954972,0.1030644851462007,0.0793538577888909,0.14497045250107574,0.032996394653358664,-0.07965902250206454,-0.020661817268358775,-0.021807313909614177,-0.11774781038075581,0.030229451116012423,0.010589897313006788,-0.04637384703583042,0.07093339957734184,-0.09334960746048077,0.06873054542089899,-0.0418115395346899,-0.003433960545477912,0.08576193959915246,0.015767974991859248,-0.002314382412314673,-0.06410951268411286,0.1056890736972523,-0.049008993195168986,0.09474826310600186,0.021599432255049317,0.0013851434293863402,-0.08005029580208486,0.050236872248419516,-0.03961080051038092,1
64,finance,0.13854714876040833,0.002990128432036074,-0.03835204477326293,-0.010682235682006677,-0.07221180988218504,0.10791960298047487,-0.012310846156246665,-0.08638721133844102,-0.11753920284384589,-0.05420972660034779,0.038566669055904855,0.05684366030211236,0.05451458043860016,-0.16084707142242727,-0.12824413044577637,-0.07998982411895696,-0.05126983865771725,-0.13132738724003704,-0.007717066728016001,0.10366833395862589,0.027828924896347567,0.0950564056179834,-0.08679752397556939,0.05685681706875583,-0.07384034897129728,-0.08025126160675973,-0.12826171278702098,-0.04064271071385384,0.0921929766798371,-0.010247895242927652,-0.03343963672262667,0.051588266527316774,-0.025841197662476223,0.07274056955438887,0.04297711636440628,0.01610780846560275,0.18414441756508668,-0.10728450560462385,-0.05877369341524719,-0.0006639006446773384,-0.026307980291006748,-0.04273099665551499,0.09980576279940924,0.24809289204454843,0.024237585566797365,0.016532182863392253,-0.037820194221455175,-0.020875924373015314,0.059509382645557184,0.011740644295530034,1
65,finance,0.1164104009354097,-0.07765737897826386,0.02816192070664785,-0.2077551646372286,-0.0699136433263659,-0.08530986765322725,0.019903188231613942,-0.1168058317344184,-0.17456374467350505,-0.21200910355023989,0.03800474319959976,-0.35049710006944,-0.16633464518862537,0.4533155516410132,-0.36842854747800813,0.08121518030637159,-0.11500181021613527,0.02389397216527695,0.00314481099550001,-0.00912531842528231,-0.21076619263116592,-0.07051134573533949,0.04341759578325707,-0.08542156994657674,-0.0072582851658608205,-0.06729572634883065,0.06913216496230891,0.11711494564207303,0.0587434235957393,-0.055417289557142285,0.06741985452728055,-0.039661372110845715,-0.006850689839136232,-0.023438439538545148,-0.05813963658168407,-0.0012151459775091682,0.03176954221293898,-8.191378061909145e-05,-0.05694847592528337,-0.050043880975574107,-0.03886428359020533,-0.02485396422120238,-0.017564305794445605,0.04869918771279977,0.034822980660614566,0.007817340808747115,-0.026212597889214855,-0.0067352467722890386,0.03181945571842472,0.006057848168153587,1
66,finance,0.09455448103905649,-0.015521904674859368,-0.015847895638634306,-0.13950520548596007,-0.04614508744476639,-0.04270305903077995,0.08198007419458683,-0.03934969642460848,-0.09690766338961805,-0.11260075932689816,0.049222261986209714,-0.14003268798298796,0.014907683302771675,-0.20081636895613975,0.00563735845701982,0.0830093373617396,0.08850963954151579,0.11264473922108886,-0.07481779009747329,-0.11300483867160904,-0.06715920859972499,-0.014164619201065846,0.010799486618286178,0.004161183031523261,0.011290258613985448,0.06105315488513861,-0.08623259360867926,-0.057586383439799355,-0.006423350385938613,-0.032305449903177956,-0.09787769537702375,-0.008847208205299011,-0.09536473581619848,0.14074800978397728,-0.15288955121833792,0.00852386501976932,-0.19426441685783544,0.10953735326925115,0.03507846765771043,-0.08338386074451058,0.010502231433652254,0.1275108161849742,0.004089072344916223,-0.044105026441826144,-0.09231169220896253,-0.20323816507443546,-0.020626796647693943,-0.014875535461903058,0.10606169463780607,-0.12479893345664364,1
67,finance,0.15475760570601313,-0.07272461926495791,-0.03486551974778893,0.11817402669583377,-0.0685667455009094,-0.16874566367516788,-0.18133684799941427,-0.009899483985656519,0.07504476847206867,0.026740814631677472,-0.06259308071770052,0.08077276916927237,0.06317283833432664,-0.07120930727090267,-0.1652426347517144,0.03901746021793647,-0.04487462561436404,-0.005328204322161092,0.0021252600964961343,0.09770469892352389,0.025299117375441896,-0.023744344252785245,0.03135152893890744,0.0947741181844897,-0.06815294267134187,0.07117561077623663,-0.06638322799384372,-0.07184677713264272,0.047592771200270376,-0.007434644643701472,-0.06559799249095558,-0.005417811364896248,-0.08283533210100477,-0.06390818444069928,-0.04277664285149713,0.10359583736195446,0.06178267902768833,0.012442734119299189,-0.023051780409496497,-0.11389819313542641,0.029931380523493385,-0.004504113209697748,-0.16734499299429334,-0.022265179908322205,0.034228019791540186,-0.10212106640046881,-0.028693567685276197,-0.08169513235327337,-0.11308351531986999,0.011556777008392314,1
68,finance,0.2737688516162241,-0.1735317669950343,-0.003987089460568142,0.10630323707651237,-0.07909264785545066,-0.3616603752726591,-0.27182231421921343,0.00673812816387973,0.17139002170200535,0.08423052083609044,-0.0753870324291413,0.06098122010505689,-0.2094818840999243,-0.02263577530565249,-0.12339085740454978,-0.0038676556301551366,0.06708583612733865,-0.05407725279523895,-0.08882867034505927,-0.026518155390392407,-0.05847522503048867,-0.11996479373915005,0.07303684417843792,-0.16311935841913835,-0.014266487126032365,-0.002466783657070391,0.09067290574138746,-0.01871505928364373,-0.08188931899507827,0.1254956161198102,-0.03131638320345326,-0.11175871022635919,0.023233025497491455,0.2561174145239313,0.16512006331699094,0.0863664965807151,-0.07013340680618557,-0.13959658701475336,0.2755288764659481,0.09984615329765487,0.005142041778428278,-0.11274569791547566,0.014948507255786973,0.08529673174729867,-0.041810589277121994,0.0310163676485863,-0.060127594888475314,-0.004412557654463382,0.1194300536557037,0.06534379192523893,1
69,finance,0.06213486139329252,-0.04595155265374012,0.0375916294974879,-0.13884301536663488,-0.01562250108391546,0.036731536238200864,-0.11187092658492208,0.13925916629014548,-0.12770146414771477,0.33603214572931994,0.32673439279208544,0.062435988733265724,0.1773913625639266,0.19168711556473023,-0.08430618661768408,0.0037431462822421083,0.4277019881964678,-0.004989640377267413,-0.2097759113791045,-0.21574440547989518,0.20838635854615772,-0.11591495108261823,0.005670042760694061,0.009344632460217604,0.0076400733287173995,0.0713200437312593,-0.022840937329552745,0.018514835317636324,0.1608872636553067,-0.09255019892771064,0.013459104384984596,-0.0029526205748195127,0.003343925903423104,0.06603673873096867,-0.048555149341525064,0.07859080371182693,0.044263183885436305,-0.013522744243391817,0.0017143475464364182,-0.04400204389344379,-0.030237533385034997,-0.0434181495209451,-0.1119552993663911,-0.047318676269939755,0.028277310586190773,0.03444358333417548,-0.1187796554773297,0.03565471812728691,0.046436430522019595,0.017442239198044964,1
70,finance,0.04554618040890126,-0.02691710020579749,0.02939667714979535,-0.13871651845832397,-0.010831245875748897,0.06637297963078388,0.009150748657084706,-0.027827484870178554,-0.051650295505201144,-0.03620295888884335,0.003416065009085633,0.14127986595316336,-0.05188619128189197,0.03246685197898864,-0.042387292947085965,-0.14216833414080418,-0.052584222206278404,-0.0493027626217901,-0.016086186357312588,0.0070942650709986685,0.012446982480980456,0.026155072778025493,-0.023930756201991615,0.02929567483801483,-0.046143147670176125,-0.07564277546887085,0.05185651396254242,-0.00343271036589328,-0.02877171778202346,0.11335347762248457,-0.08013288685882836,-0.10141373256135468,0.0873424634527386,0.031741733418804464,0.004616702392413412,-0.09848834919545486,0.09255579320814321,0.034434169396588145,0.03331421702688584,0.07378096563651325,0.07418953671317349,0.0961289811466933,-0.14234947111461918,-0.09257360967774743,-0.032563021668152586,0.005367379152578715,0.14488203013263884,0.26005762012925765,0.0372180986317761,0.08844451379716918,1
71,finance,0.12002662960290687,0.02146801718174197,-0.07239262247309873,-0.06781415267915773,-0.1024143962711842,-0.06877090004327954,-0.03636560135100369,-0.03737923732628264,-0.19301233885480712,-0.05001022073380929,0.13577117357916887,-0.10956035930246212,-0.002521659204829424,-0.24645848296635545,0.1780673061733193,-0.09747018140014449,-0.08151201131972592,0.2112837182634652,-0.10699042838854343,-0.08031104736130186,-0.16865012976620866,-0.11123500619753329,0.05257562801387902,-0.04753423714645019,-0.04928471843438095,0.0797389791276555,0.1002103048973332,0.05009481090564473,0.026146126587164514,-0.013011399446481107,-0.016842218030871964,0.037096049448159515,-0.010266848538533522,0.12582500218380285,-0.0534804884047444,0.06374401493744619,0.03415704751188989,-0.05645577698211916,-0.010765303099400906,-0.07515444070005002,0.026464634715442935,0.1283512589482792,-0.004510207226940732,-0.03985500264937157,0.010681554085259592,0.03509073317355867,-0.004442420545937332,-0.03598054091391585,-0.004128677671752023,0.0664908796996157,1
72,finance,0.04458051376310055,-0.039920760381456,0.006122311197822388,-0.11242660624654392,-0.03408125407572958,0.002630130298475232,-0.1791607485609231,0.16499619075231847,-0.058030655515662305,0.18783627574572495,0.40888303977610396,0.011597663034188759,0.20777604196545105,0.13167752599630705,0.2571132610390054,-0.011196966461764376,-0.11061802796899894,-0.15558198696877942,0.12781758878574193,0.011047104449654902,-0.2918273270166023,0.11056147410146863,-0.030886557533125615,0.025082914168505197,0.018083530447384054,-0.11401293566153103,0.011782199761141414,0.0009971484125484065,-0.10345831670565613,0.035285121849952125,0.12538059253071057,-0.04886128384087867,0.040882208878728704,-0.07030649643990647,0.0032528779743760225,-0.06761349477953332,-0.14144508966548222,0.03357617045863592,-0.018525168857159522,0.15375272881275218,0.03153128930566815,-0.12273497924772357,0.02258280346540745,0.07556499583843379,0.04606458730695873,-0.13100575217992141,-0.043358868101750436,-0.016097104749607828,-0.007664630026192073,-0.04040503889831649,1
73,finance,0.0601471412965546,-0.02680956828895426,0.014959889405858403,-0.13198231857436285,-0.03673787434518851,-0.0038007053882260873,-0.17193350227973944,0.12301445513520397,-0.053771859098134575,0.22905259158859967,0.4453549916670256,0.014962008025646636,0.23266041136810053,0.14992698673245236,0.2454982071364002,-0.021800415570898415,-0.09093426761834197,-0.16951125949875792,0.11763884100510909,-0.024593795665831086,-0.2643568605928341,0.09757499743188122,-0.033506397934424094,0.02856980973428178,0.014790506634165933,-0.09585938195143454,0.0013714666188423877,-0.0039026533048504924,-0.07387837334204612,0.018013414275402678,0.10898521417031928,-0.05957183029137591,0.02852608751254179,-0.057833384934645446,0.020504274435712618,-0.05102776793630715,-0.14672367772386888,0.04387491346282513,-0.026901339899628927,0.1412146849569515,0.0278137299382455,-0.12828325684861583,-0.004666887659386051,0.07964771694694488,0.053675195469433744,-0.10303782995577576,-0.06978065811030934,-0.023007411324571445,0.007876861435813278,-0.06937525197298924,1
74,finance,0.25914454762041017,-0.15296344893105485,-0.018929198055782415,0.12402193103573354,-0.08723499363474839,-0.34929428477780977,-0.26262557096713385,-0.019407380346885876,0.14874706646846844,0.03579615896338574,-0.21669907344373354,0.06416198788638448,-0.18453646940719332,-0.04474897780171207,0.14339907308520586,-0.08328455145306707,0.10575974569118807,-0.08743041524514004,-0.033857202590170735,0.010137640532060939,-0.03514011610442378,-0.04709364814402214,-0.047917842975615334,0.06751113493912095,0.030118432810924134,0.013833348442449668,-0.054940734781573936,0.05947982580252708,0.012764342852977886,-0.11212999715326763,0.10956289445425094,0.1027812436633327,0.039880957664420166,-0.12051746347933086,-0.095344381901776,-0.0641338950844833,0.010079268794079247,-0.023279213395763537,-0.20328129827382058,0.061470348949248355,-0.10471011660277149,0.014875647853658996,0.027023918414718788,0.1441564073951695,0.0563448517872615,-0.0058794041115669575,-0.03192920127801886,-0.038892915570353515,0.13523115992591522,-0.05984877585676449,1
75,finance,0.005117726552054176,-0.053682837395983125,0.05415099858370002,-0.0371461058065561,0.07013840685083184,0.005734426733944532,0.030706988243447936,0.02530416596564653,0.05084419629807598,-0.02071856157720061,0.004691679795126365,0.043719453411937746,0.0228199154743481,0.05825154654078018,0.028283340049062085,0.041386785994576764,-5.0880009470279115e-05,0.007017495029994984,-0.038882877776918415,-0.02140597903909592,0.00967031007840159,0.005993695384603447,-0.015164014205548174,-0.009464157322531974,-0.0026689729404249084,-0.008448577348044455,0.007555108926884334,-0.016807595765994755,0.010493714558606055,0.012220931896619753,0.003896524978606247,-0.012658692142602453,-0.007526316093582976,0.005003236069502293,0.01618959122829568,-0.04104793424395947,0.01223253059872753,0.019945825775151374,-0.007928416075585967,0.020476441109637044,-0.000266426482517994,0.010056673835603793,0.01097658786991815,0.007445351043453367,-0.017960791394153994,0.003174408117192379,0.024160090504134913,0.007649886690097249,0.01934141185242529,0.011960341369099979,1
76,finance,0.25391188080466065,-0.13101869666055463,0.02430200684466901,0.07430300877560922,-0.04604315658958963,-0.18007412548547236,-0.23138766856430376,-0.01302757716877529,0.0908852066713011,0.06454040478001404,-0.0608841673514003,0.1423261801960331,-0.029273713142686387,-0.010173663079858246,-0.12564476905526822,0.010170500418757658,-0.09924531413693961,-0.08475513377386454,-0.04990472095502406,-0.0561794251198997,-0.05511367743865202,-0.060083586567664125,-0.043893642502634084,-0.07341006372208886,0.02458014398770769,-0.05416679540767227,-0.0677653524197951,-0.0019213194455006452,0.09596557237825017,-0.01994170091226959,-0.09646469395571963,-0.005194112778605191,-0.021546194483588542,0.08139324960788641,-0.07603379568443691,-0.1531470513583139,0.044605254020560085,0.09817339776152116,-0.06502809630649908,-0.042761984834429397,0.06967692494866538,0.10182667986511042,0.012481039636696,-0.13920482213151442,-0.0019170462928370352,-0.03299775444925669,0.16880425710895375,-0.06417650269092752,-0.28045014488336256,-0.032336181114660474,1
77,finance,0.23234496208786823,-0.08813701053018656,-0.028151779659129076,0.13293877049287656,-0.06925925249367465,-0.13818046644844098,-0.20061665504037213,0.025102013416278574,0.01263894629135579,0.0975460608346962,0.14977907515177788,0.04829344778776314,0.17927195434254498,0.02445723465980681,0.014590418211568168,0.07440192455206425,-0.1526606631926877,-0.028166284384059683,0.0960956333185777,0.03053549621911861,-0.061406122771094654,0.06791787849619955,0.05088867130887742,0.05608001310642117,-0.02923202164179827,0.056520013731746796,0.017760057895164126,-0.04760957959984016,0.015754887192826243,0.06268700440823222,-0.0884542090437164,-0.022870213107759694,0.0076946334553005934,-0.12075591907410832,-0.050925827213891564,0.049201191876391506,0.0417785760580297,0.1547649377844025,0.048260101004792395,-0.09958073162981737,0.04581532403725365,-0.022300099903328704,-0.08765363015828741,-0.11789035925068075,0.06973878026705702,-0.04372771197117418,0.0639586674353059,-0.07408404170617619,0.03344398963374769,0.07073932649888426,1
78,finance,0.005117726552054176,-0.053682837395983125,0.05415099858370002,-0.0371461058065561,0.07013840685083184,0.005734426733944532,0.030706988243447936,0.02530416596564653,0.05084419629807598,-0.02071856157720061,0.004691679795126365,0.043719453411937746,0.0228199154743481,0.05825154654078018,0.028283340049062085,0.041386785994576764,-5.0880009470279115e-05,0.007017495029994984,-0.038882877776918415,-0.02140597903909592,0.00967031007840159,0.005993695384603447,-0.015164014205548174,-0.009464157322531974,-0.0026689729404249084,-0.008448577348044455,0.007555108926884334,-0.016807595765994755,0.010493714558606055,0.012220931896619753,0.003896524978606247,-0.012658692142602453,-0.007526316093582976,0.005003236069502293,0.01618959122829568,-0.04104793424395947,0.01223253059872753,0.019945825775151374,-0.007928416075585967,0.020476441109637044,-0.000266426482517994,0.010056673835603793,0.01097658786991815,0.007445351043453367,-0.017960791394153994,0.003174408117192379,0.024160090504134913,0.007649886690097249,0.01934141185242529,0.011960341369099979,1
79,finance,0.04172676526706966,0.033113523266002205,0.025503150435083298,-0.16113254186438636,-0.01612194159243702,0.08045045756107846,-0.03289880452622328,-0.04120442971367198,-0.1283499727326586,0.043758979419120964,0.10133783570903829,-0.04864718835686639,-0.0730241858833846,0.011328526624091917,-0.12586846508752073,-0.08690171120267788,0.08893193388792346,-0.1156172972614633,-0.027905841985798253,0.05824465771063642,0.05408137347719932,0.02085491773931898,-0.07697387702316227,-0.09634588155488522,-0.024036376526734796,-0.006367906087896144,-0.016820055736615987,0.041514025801816845,-0.10235739472177596,-0.045665176226144286,0.03315943264654047,0.054650431531436706,-0.05901939473937795,0.050455104964642394,0.1644631930640031,0.1041067150180319,-0.06453805844345283,0.010552337256945125,-0.08332182608750392,-0.02369802328785848,0.02366445228668887,0.03290452863330468,0.0504348534111636,0.11018570424353014,-0.028694369322409638,0.18055019866384764,0.23697239877425957,0.06846170320776149,-0.16789665467721568,-0.23331761482413046,1
